2.874354325344263272e-01
2.540769406206589975e-01
2.594466933539911202e-01
6.350227935690763159e-01
7.302122646196512745e-01
7.762837972023680644e-01
5.432339730427638846e-01
6.876598727864776661e-01
7.507169012652566975e-01
