5.427056240395269349e-01
5.427056240395269349e-01
5.427056240395269349e-01
6.282413157713309104e-01
7.064323016813464085e-01
8.299112625073921112e-01
6.553167077259247630e-01
7.528267414913190070e-01
8.865777679504407427e-01
