4.885292962172487208e-01
4.785498458730455540e-01
4.775532785372982869e-01
5.060156210336246296e-01
5.930173846405411009e-01
7.469899108657362952e-01
5.051401955335652616e-01
5.672497851973791194e-01
7.759509985026797896e-01
